"ID_W9","SwitchedToRandom","Open_Comments","Open_Comments_W","comment","empty_like","comment_scale","scale_label"
300906684742882,"","Sehr vielseitig","","sehr vielseitig",FALSE,3,"3 = other/unclear"
300906684742890,"","Sehr seltsam.  Wofür braucht man das?","","sehr seltsam. wofür braucht man das?",FALSE,3,"3 = other/unclear"
300906684742892,"","Gut gemacht","","gut gemacht",FALSE,3,"3 = other/unclear"
300906684742907,"1","Die meisten Videos sind albern und Blödsinn - wie bei allen anderen Video-Plattformen.","","die meisten videos sind albern und blödsinn - wie bei allen anderen video-plattformen.",FALSE,2,"2 = content-focused"
300906684742908,"","Ich empfinde sie als absolut überflüssig","","ich empfinde sie als absolut überflüssig",FALSE,2,"2 = content-focused"
300906684742911,"","nein wie immer war das dort auf der plattform","","nein wie immer war das dort auf der plattform",FALSE,3,"3 = other/unclear"
300906684743689,"1","Nix, außer dass die CDU Wahlwerbung die Themen der AFD übernommen hat. Somit diese nach der Wahl nicht umsetzen wird. Wetten 😊","Alles ok","nix, außer dass die cdu wahlwerbung die themen der afd übernommen hat. somit diese nach der wahl nicht umsetzen wird. wetten 😊",FALSE,2,"2 = content-focused"
300906684743693,"","Ich mochte sie sehr gerne.","","ich mochte sie sehr gerne.",FALSE,3,"3 = other/unclear"
300906684743700,"","bestätigt meine bisherige Meinung","","bestätigt meine bisherige meinung",FALSE,3,"3 = other/unclear"
300906684743704,"","nicht mein Ding !","","nicht mein ding !",FALSE,2,"2 = content-focused"
300906684743706,"","Das die AFD Recht hat das der Himmel blau ist","","das die afd recht hat das der himmel blau ist",FALSE,2,"2 = content-focused"
300906684743707,"","Der Daumen runter Button wäre schön gewesen","","der daumen runter button wäre schön gewesen",FALSE,1,"1 = platform-focused"
300906684743712,"","war halt immer das gleiche video","","war halt immer das gleiche video",FALSE,2,"2 = content-focused"
300906684743719,"","nein, im Augenblick nicht","","nein, im augenblick nicht",FALSE,3,"3 = other/unclear"
300906684743725,"","Im Moment nicht","","im moment nicht",FALSE,3,"3 = other/unclear"
300906684743727,"1","Die meisten Posts sind Unsinn, deshalb schade um die Zeit.","","die meisten posts sind unsinn, deshalb schade um die zeit.",FALSE,2,"2 = content-focused"
300906684744763,"1","Viel Politik","Politik, Autos, trash","viel politik",FALSE,2,"2 = content-focused"
300906684744774,"","Alles anti AfD Inhalte","","alles anti afd inhalte",FALSE,2,"2 = content-focused"
300906684744778,"","War   alles  super  gewesen","","war alles super gewesen",FALSE,3,"3 = other/unclear"
300906684744783,"1","Braucht kein Mensch. Es gibt schon genug Videoplattformen.","Interessiert mich nicht","braucht kein mensch. es gibt schon genug videoplattformen.",FALSE,1,"1 = platform-focused"
300906684744788,"","Sehr unsortierte Themen","","sehr unsortierte themen",FALSE,3,"3 = other/unclear"
300906684744803,"","Volksverdummung, kann man leider vergessen.","","volksverdummung, kann man leider vergessen.",FALSE,2,"2 = content-focused"
300906684744804,"","Kein Interesse","","kein interesse",FALSE,2,"2 = content-focused"
300906684744806,"1","Völlig uninteressant","-","völlig uninteressant",FALSE,2,"2 = content-focused"
300906684744808,"","Fand ich richtig toll","","fand ich richtig toll",FALSE,2,"2 = content-focused"
300906684745837,"","Sind ja quasi Tiktok Videos. Also keine  neue  Plattform","","sind ja quasi tiktok videos. also keine neue plattform",FALSE,1,"1 = platform-focused"
300906684745846,"","Nur Müll","","nur müll",FALSE,2,"2 = content-focused"
300906684745851,"","ich finde sie nicht sehr funktional und auch thematisch etwas einseitig","","ich finde sie nicht sehr funktional und auch thematisch etwas einseitig",FALSE,1,"1 = platform-focused"
300906684745856,"","Ist wie jede andere auch","","ist wie jede andere auch",FALSE,1,"1 = platform-focused"
300906684745857,"","Nicht meine video Auswahl.","","nicht meine video auswahl.",FALSE,2,"2 = content-focused"
300906684745862,"","es war eine sehr bunte mischung","","es war eine sehr bunte mischung",FALSE,2,"2 = content-focused"
300906684745864,"","Es sah aus, wie YouTube Shorts oder Tictoc, nichts besonderes.","","es sah aus, wie youtube shorts oder tictoc, nichts besonderes.",FALSE,1,"1 = platform-focused"
300906684745872,"","alles guuuuuuut","","alles guuuuuuut",FALSE,3,"3 = other/unclear"
300906684745874,"","Nein nein","","nein nein",FALSE,3,"3 = other/unclear"
300906684745875,"","Es war alles gut","","es war alles gut",FALSE,2,"2 = content-focused"
300906684745881,"","Die Videos waren gut","","die videos waren gut",FALSE,2,"2 = content-focused"
300906684745882,"","🙅","","🙅",FALSE,3,"3 = other/unclear"
300906684745883,"","kein Bedarf","","kein bedarf",FALSE,3,"3 = other/unclear"
300906684745886,"","Man kann ja nur lken oderTeilen, nicht kommentieren","","man kann ja nur lken oderteilen, nicht kommentieren",FALSE,1,"1 = platform-focused"
300906684745887,"","Gute Umfrage macht weiter so","","gute umfrage macht weiter so",FALSE,0,"0 = setup skepticism"
300906684746918,"","Wir brauchen diese App nicht ,auch Tiktok gehört verboten.Diese Apps klauen Kindern /Menschen die Zeit und beeinflussen ihre Entwicklung und Meinung .","","wir brauchen diese app nicht ,auch tiktok gehört verboten.diese apps klauen kindern /menschen die zeit und beeinflussen ihre entwicklung und meinung .",FALSE,2,"2 = content-focused"
300906684746926,"1","Ging meisten um Politik","ja","ging meisten um politik",FALSE,2,"2 = content-focused"
300906684746927,"1","alles gut","alles iin ordnung","alles gut",FALSE,3,"3 = other/unclear"
300906684746928,"","Wie alle anderen auch","","wie alle anderen auch",FALSE,1,"1 = platform-focused"
300906684746932,"","Nein alles super","","nein alles super",FALSE,3,"3 = other/unclear"
300906684746933,"","Viel nerviges dabei","","viel nerviges dabei",FALSE,2,"2 = content-focused"
300906684746936,"","braucht keiner","","braucht keiner",FALSE,3,"3 = other/unclear"
300906684746937,"","Alles bestens","","alles bestens",FALSE,3,"3 = other/unclear"
300906684746940,"1","war okay","","war okay",FALSE,3,"3 = other/unclear"
300906684746941,"","Es war lustig","","es war lustig",FALSE,2,"2 = content-focused"
300906684746944,"","Eigene Meinung sollte man haben","","eigene meinung sollte man haben",FALSE,3,"3 = other/unclear"
300906684746948,"","hab das mit dem hund nicht verstanden da ich nicht sehr gut englisch kann","","hab das mit dem hund nicht verstanden da ich nicht sehr gut englisch kann",FALSE,3,"3 = other/unclear"
300906684746952,"","war interressant","","war interressant",FALSE,2,"2 = content-focused"
300906684746953,"","Brauche ich nicht","","brauche ich nicht",FALSE,3,"3 = other/unclear"
300906684746956,"1","Sehr unübersichtlich zusammengestellt.","Nein.","sehr unübersichtlich zusammengestellt.",FALSE,1,"1 = platform-focused"
300906684746959,"","Alles gut","","alles gut",FALSE,2,"2 = content-focused"
300906684746963,"","sehr vielschichtig","","sehr vielschichtig",FALSE,3,"3 = other/unclear"
300906684746965,"","Langweilig","","langweilig",FALSE,2,"2 = content-focused"
300906684747776,"","Blöd","","blöd",FALSE,3,"3 = other/unclear"
300906684747993,"1","Es war sehr interessant gewesen","grausam","es war sehr interessant gewesen",FALSE,3,"3 = other/unclear"
300906684747994,"","Ein bisschen wie die Reels auf Instagram. Teile unterhaltsam, teils Zeitresser","","ein bisschen wie die reels auf instagram. teile unterhaltsam, teils zeitresser",FALSE,1,"1 = platform-focused"
300906684747998,"","Erst wurden sehr viele Videos im Bereich der Politik gezeigt. Viele Leute werden mit falschen Informationen versorgt","","erst wurden sehr viele videos im bereich der politik gezeigt. viele leute werden mit falschen informationen versorgt",FALSE,2,"2 = content-focused"
300906684748000,"","Braucht kein Mensch !!!!","","braucht kein mensch !!!!",FALSE,3,"3 = other/unclear"
300906684748002,"","Das meiste habe ich weggeklickt, es war fast nur Müll dabei","","das meiste habe ich weggeklickt, es war fast nur müll dabei",FALSE,2,"2 = content-focused"
300906684748003,"","So ein Schwachsinn aber wahrscheinlich erfolgreich wenn sogar eine Bundestag Abgeordnete daran Spaß hat Nu ja mehr kann ich nicht dazu sagen ich wurde schon früher in einer anderen Diktatur stark überwacht","","so ein schwachsinn aber wahrscheinlich erfolgreich wenn sogar eine bundestag abgeordnete daran spaß hat nu ja mehr kann ich nicht dazu sagen ich wurde schon früher in einer anderen diktatur stark überwacht",FALSE,3,"3 = other/unclear"
300906684748005,"","Braucht kein Mensch","","braucht kein mensch",FALSE,2,"2 = content-focused"
300906684748013,"","alles wunderber","","alles wunderber",FALSE,3,"3 = other/unclear"
300906684748018,"","völliger Schwachsinn, null Information","","völliger schwachsinn, null information",FALSE,2,"2 = content-focused"
300906684748022,"","Genau so eine Lattform wie TikTok, die kein Mensch braucht","","genau so eine lattform wie tiktok, die kein mensch braucht",FALSE,1,"1 = platform-focused"
300906684748030,"1","Gut dargestellt, viele Inhalte die ich sofort weiter geklickt habe, da  Müll","Nein","gut dargestellt, viele inhalte die ich sofort weiter geklickt habe, da müll",FALSE,2,"2 = content-focused"
300906684748816,"","Gute Qualität, gut zu verstehen","","gute qualität, gut zu verstehen",FALSE,2,"2 = content-focused"
300906684748819,"1","es ist schön hier zu sein","","es ist schön hier zu sein",FALSE,2,"2 = content-focused"
300906684748821,"1","Videos wirkten teils unprofessionell","Einfache Videos, viel Politik","videos wirkten teils unprofessionell",FALSE,2,"2 = content-focused"
300906684748825,"","Alles in Ordnung","","alles in ordnung",FALSE,3,"3 = other/unclear"
300906684748827,"","Das waren doch eher unrelevante und langweilig e clips","","das waren doch eher unrelevante und langweilig e clips",FALSE,2,"2 = content-focused"
300906684748831,"","Ich nutze keine sozialen Plattformen, Facebook ist nur zur Information.","","ich nutze keine sozialen plattformen, facebook ist nur zur information.",FALSE,1,"1 = platform-focused"
300906684748832,"","Schrecklicher Content","","schrecklicher content",FALSE,2,"2 = content-focused"
300906684748848,"","PRIME","","prime",FALSE,3,"3 = other/unclear"
300906684748850,"","für mich uninteressant","","für mich uninteressant",FALSE,2,"2 = content-focused"
300906684748852,"","nein die auswahl war aber mehr auf Frauen ausgelegt bzw. nicht ganz das was mich interisiert","","nein die auswahl war aber mehr auf frauen ausgelegt bzw. nicht ganz das was mich interisiert",FALSE,2,"2 = content-focused"
300906684748853,"","Ich finde es scheiße dass man heutzutage noch Babys und Kinder hochladen kann und man häufig damit sehr viel Geld verdienen anstatt wirklich mal Minderjähriger zu verbieten","","ich finde es scheiße dass man heutzutage noch babys und kinder hochladen kann und man häufig damit sehr viel geld verdienen anstatt wirklich mal minderjähriger zu verbieten",FALSE,2,"2 = content-focused"
300906684748856,"","Es wurden nur schreckliche Videos angezeigt","","es wurden nur schreckliche videos angezeigt",FALSE,2,"2 = content-focused"
300906684748858,"","Nicht meine Interessen","","nicht meine interessen",FALSE,2,"2 = content-focused"
300906684748861,"","Es war eine sehr angenehme Umfrage","","es war eine sehr angenehme umfrage",FALSE,0,"0 = setup skepticism"
300906684749887,"","Es ist sehr einfach zu bedienen, sehr interessant","","es ist sehr einfach zu bedienen, sehr interessant",FALSE,1,"1 = platform-focused"
300906684751957,"","Der Inhalt war sehr vielfältig","","der inhalt war sehr vielfältig",FALSE,2,"2 = content-focused"
300906684751960,"","Ghcthc cj6","","ghcthc cj6",FALSE,3,"3 = other/unclear"
300906684751961,"1","so ein Mist","schrecklich","so ein mist",FALSE,2,"2 = content-focused"
300906684751963,"","Habe einfach kein Interesse daran 🤷","","habe einfach kein interesse daran 🤷",FALSE,3,"3 = other/unclear"
300906684752999,"","Sehr anstrengende Reels","","sehr anstrengende reels",FALSE,2,"2 = content-focused"
300906684753004,"","Nichts neues","","nichts neues",FALSE,2,"2 = content-focused"
300906684753005,"","Bunte Mischung","","bunte mischung",FALSE,2,"2 = content-focused"
300906684753006,"1","H.Potter hat den sogenannten bösen Blick abbekommen","alles schön","h.potter hat den sogenannten bösen blick abbekommen",FALSE,3,"3 = other/unclear"
300906684753034,"1","ja, die Anti-Afd-Spots störten etwas.","","ja, die anti-afd-spots störten etwas.",FALSE,2,"2 = content-focused"
300906684753040,"","Ich finds toll","","ich finds toll",FALSE,2,"2 = content-focused"
300906684753041,"","Cool","","cool",FALSE,3,"3 = other/unclear"
300906684754072,"1","Nein, aber ich sehe keinen Unterschied zu anderen.","","nein, aber ich sehe keinen unterschied zu anderen.",FALSE,1,"1 = platform-focused"
300906684754079,"1","Naja so richtig große Unterschiede zu anderen gibt es nicht","Man sollte strengere Kontrollen durchführen was gepostet wird","naja so richtig große unterschiede zu anderen gibt es nicht",FALSE,1,"1 = platform-focused"
300906684754085,"","war unterhaltsam.","","war unterhaltsam.",FALSE,2,"2 = content-focused"
300906684754090,"1","Diese Warnhinweise finde ich äußerst manipulativ. Natürlich müssen Inhalte geprüft werden. Aber es gibt auch eine freie Meinungsäußerung, solange diese nicht aggressiv oder sonst was ist. Leider wird massiv versucht, Einfluss auf die Meinung der Ge","","diese warnhinweise finde ich äußerst manipulativ. natürlich müssen inhalte geprüft werden. aber es gibt auch eine freie meinungsäußerung, solange diese nicht aggressiv oder sonst was ist. leider wird massiv versucht, einfluss auf die meinung der ge",FALSE,3,"3 = other/unclear"
300906684754091,"","Eine Kategorisierung der Videos wäre hilfreich","","eine kategorisierung der videos wäre hilfreich",FALSE,1,"1 = platform-focused"
300906684754093,"","Kann mir nicht vorstellen diese tatsächlich anzuwenden. Sieht nach viel irrelevanter Zeitverschwendung aus, so wie Tictoc und Konsorten eben auch.","","kann mir nicht vorstellen diese tatsächlich anzuwenden. sieht nach viel irrelevanter zeitverschwendung aus, so wie tictoc und konsorten eben auch.",FALSE,2,"2 = content-focused"
300906684754101,"","ist der selbe Schrott wie TikTok","","ist der selbe schrott wie tiktok",FALSE,1,"1 = platform-focused"
300906684754104,"1","Manche Videos waren nicht für mich bestimmt","","manche videos waren nicht für mich bestimmt",FALSE,2,"2 = content-focused"
300906684754108,"","sehr neu und interessant","","sehr neu und interessant",FALSE,3,"3 = other/unclear"
300906684754110,"","nicht so mein ding","","nicht so mein ding",FALSE,2,"2 = content-focused"
300906684754111,"","Gefällt mir nicht","","gefällt mir nicht",FALSE,3,"3 = other/unclear"
300906684754113,"","Ok","","ok",FALSE,3,"3 = other/unclear"
300906684754115,"1","Ne8n","Nein","ne8n",FALSE,3,"3 = other/unclear"
300906684755150,"","war alles gut","","war alles gut",FALSE,2,"2 = content-focused"
300906684755155,"","Ihr seid doch linksradikal und wollt eine Meinungsdiktatur errichten, weil ihr in eurem Leben sonst nichts geschissen kriegt. JD Vance hatte recht.","","ihr seid doch linksradikal und wollt eine meinungsdiktatur errichten, weil ihr in eurem leben sonst nichts geschissen kriegt. jd vance hatte recht.",FALSE,2,"2 = content-focused"
300906684755164,"","Modern interessant","","modern interessant",FALSE,3,"3 = other/unclear"
300906684755165,"","Im moment nicht","","im moment nicht",FALSE,3,"3 = other/unclear"
300906684755168,"","Blogs wegwerfen","","blogs wegwerfen",FALSE,3,"3 = other/unclear"
300906684755171,"","Nein ich wüsste nicht was, ist so ähnlich wie tiktok unterscheidet sich fast gar nicht","","nein ich wüsste nicht was, ist so ähnlich wie tiktok unterscheidet sich fast gar nicht",FALSE,1,"1 = platform-focused"
300906684755179,"","Hat super funktioniert alles super","","hat super funktioniert alles super",FALSE,1,"1 = platform-focused"
300906684755182,"","Ich weiß schon weshalb ich tiktok nicht schaue. Für mich ist das alles Quatsch","","ich weiß schon weshalb ich tiktok nicht schaue. für mich ist das alles quatsch",FALSE,2,"2 = content-focused"
300906684755186,"","sehr viele Texte waren in Englisch und meine Kenntnisse sind da nicht gut genug für schnelles Übersetzen","","sehr viele texte waren in englisch und meine kenntnisse sind da nicht gut genug für schnelles übersetzen",FALSE,1,"1 = platform-focused"
300906684755187,"","Neun","","neun",FALSE,3,"3 = other/unclear"
300906684755976,"","sieht nach TikTok aus - mag ich nicht","","sieht nach tiktok aus - mag ich nicht",FALSE,1,"1 = platform-focused"
300906684755980,"","Mit Bitcoins kenne ich mich nicht so aus","","mit bitcoins kenne ich mich nicht so aus",FALSE,3,"3 = other/unclear"
300906684756007,"1","nein - wird aber eher nichts für mich","Viel schwachsinn","nein - wird aber eher nichts für mich",FALSE,2,"2 = content-focused"
300906684756014,"","Interessant","","interessant",FALSE,3,"3 = other/unclear"
300906684757055,"","Nein alles gut","","nein alles gut",FALSE,2,"2 = content-focused"
300906684757063,"","nichts anderes wie Tik tok und Co","","nichts anderes wie tik tok und co",FALSE,1,"1 = platform-focused"
300906684757065,"","Bunte Mischung, viele Themenbereiche","","bunte mischung, viele themenbereiche",FALSE,2,"2 = content-focused"
300906684757083,"","Sehr interessant","","sehr interessant",FALSE,3,"3 = other/unclear"
